domain,entity_id,record_name,entity_grain,entity_primary_key,parent_entity_id,element_name,business_name,description,source_type_raw,logical_type,max_length,scale,xml_path,physical_table,physical_columns,is_key,is_reference,reference_entity_id,reference_target_columns,is_collection,confidence,source_sheet,source_row,search_terms,notes
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,NationalityISOCode,Company Nationality,ISO code of the country representing the nationality of the company at the time of the deal. ie. when a target is acquired in a cross-border takeover its present nationality may change. This field will not be changed.,String(3),string,3,,/MNA/Deals/Deal/Companies/Company/PreDeal/NationalityISOCode,MNADealCompanies,PreDealNationalityISOCode,false,true,reference_files.country,ISOCode,false,documented,MNA_nn.xml,101,NationalityISOCode | Company Nationality | ISO code of the country representing the nationality of the company at the time of the deal. ie. when a target is acquired in a cross-border takeover its present nationality may change. This field will not be changed.,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,SICCodes,SICCode,Multi-value list of SIC codes applicable to a company.,Collection,collection,,,/MNA/Deals/Deal/Companies/Company/PreDeal/SICCodes,MNADealCompaniesPreDealSICCodes…,,false,false,,,true,documented,MNA_nn.xml,102,SICCodes | SICCode | Multi-value list of SIC codes applicable to a company.,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,SIGId,Specific Industry Group,Link to SIG reference list for companies in the deal. The value will reflect the industry group at the time of the deal. ie. when a target is acquired in by a company in another sector its present SIG may change. This field will not be changed.,Int,integer,,,/MNA/Deals/Deal/Companies/Company/PreDeal/SIGId,MNADealCompanies,PreDealSIGId,false,true,reference_files.companysig,Id,false,documented,MNA_nn.xml,103,SIGId | Specific Industry Group | Link to SIG reference list for companies in the deal. The value will reflect the industry group at the time of the deal. ie. when a target is acquired in by a company in another sector its present SIG may change. This field will not be changed.,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,Ticker,Company Ticker Symbol,Ticker symbol of the company at the time of the deal,String,string,,,/MNA/Deals/Deal/Companies/Company/PreDeal/Ticker,MNADealCompanies,PreDealTicker,false,false,,,false,documented,MNA_nn.xml,104,Ticker | Company Ticker Symbol | Ticker symbol of the company at the time of the deal,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,Assets,Acquiror Total Assets,Value of acquiror's total assets.,Money,money,,,/MNA/Deals/Deal/Companies/Company/PreDeal/Financials/Assets,MNADealCompaniesPreDealFinancialsAssets,MNADealCompanyDealId;MNADealCompanyCompanyId;MNADealCompanyCompanyRoleId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,108,Assets | Acquiror Total Assets | Value of acquiror's total assets.,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,Cash,Acquiror Cash & Equivalents,Amount of cash and marketable securities available to the acquiror.,Money,money,,,/MNA/Deals/Deal/Companies/Company/PreDeal/Financials/Cash,MNADealCompaniesPreDealFinancialsCash,MNADealCompanyDealId;MNADealCompanyCompanyId;MNADealCompanyCompanyRoleId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,109,Cash | Acquiror Cash & Equivalents | Amount of cash and marketable securities available to the acquiror.,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,EBITDA,Operating Profit (EBITDA),"Company earnings before deduction of interest, tax, depreciation and amortization.",Money,money,,,/MNA/Deals/Deal/Companies/Company/PreDeal/Financials/EBITDA,MNADealCompaniesPreDealFinancialsEBITDA,MNADealCompanyDealId;MNADealCompanyCompanyId;MNADealCompanyCompanyRoleId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,110,"EBITDA | Operating Profit (EBITDA) | Company earnings before deduction of interest, tax, depreciation and amortization.",
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,Liabilities,Acquiror Total Liabilities,Value of acquiror's total liabilities.,Money,money,,,/MNA/Deals/Deal/Companies/Company/PreDeal/Financials/Liabilities,MNADealCompaniesPreDealFinancialsLiabilities,MNADealCompanyDealId;MNADealCompanyCompanyId;MNADealCompanyCompanyRoleId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,111,Liabilities | Acquiror Total Liabilities | Value of acquiror's total liabilities.,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,NetIncome,Acquiror Net Income,Net income of the acquiror.,Money,money,,,/MNA/Deals/Deal/Companies/Company/PreDeal/Financials/NetIncome,MNADealCompaniesPreDealFinancialsNetIncome,MNADealCompanyDealId;MNADealCompanyCompanyId;MNADealCompanyCompanyRoleId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,112,NetIncome | Acquiror Net Income | Net income of the acquiror.,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,PriceBeforeDeal1Day,Company share price before deal,Company closing share price 1 day before announcement date.,Money,money,,,/MNA/Deals/Deal/Companies/Company/PreDeal/Financials/PriceBeforeDeal1Day,MNADealCompaniesPreDealFinancialsPriceBeforeDeal1Day,MNADealCompanyDealId;MNADealCompanyCompanyId;MNADealCompanyCompanyRoleId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,113,PriceBeforeDeal1Day | Company share price before deal | Company closing share price 1 day before announcement date.,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,Revenue,Acquiror Sales Revenue,Value of acquiror's sales.,Money,money,,,/MNA/Deals/Deal/Companies/Company/PreDeal/Financials/Revenue,MNADealCompaniesPreDealFinancialsRevenue,MNADealCompanyDealId;MNADealCompanyCompanyId;MNADealCompanyCompanyRoleId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,114,Revenue | Acquiror Sales Revenue | Value of acquiror's sales.,
MNA,mna.consideration,Consideration,"One row per MNA Consideration, identified by DealId and ConsiderationId.",DealId;ConsiderationId,mna.deal,Amount,Consideration Amount,Amount associated with the consideration type.,Money,money,,,/MNA/Deals/Deal/Considerations/Consideration/Amount,MNADealConsiderationsAmount,MNADealConsiderationDealId;MNADealConsiderationConsiderationId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,120,Amount | Consideration Amount | Amount associated with the consideration type.,
MNA,mna.consideration,Consideration,"One row per MNA Consideration, identified by DealId and ConsiderationId.",DealId;ConsiderationId,mna.deal,ConsiderationId,Consideration Type,Link to the consideration reference.,Int,integer,,,/MNA/Deals/Deal/Considerations/Consideration/ConsiderationId,MNADealConsiderations,ConsiderationId,true,true,reference_files.mnadealconisderationtype,Id,false,documented,MNA_nn.xml,121,ConsiderationId | Consideration Type | Link to the consideration reference.,
MNA,mna.defensetechnique,DefenseTechnique,"One row per MNA DefenseTechnique, identified by DealId and DefenseTechniqueId.",DealId;DefenseTechniqueId,mna.deal,DefenseTechiqueId,Consideration Type,Link to the defense technique reference.,Int,integer,,,/MNA/Deals/Deal/DefenseTechniques/DefenseTechnique/DefenseTechniqueId,MNADealDefenseTechniques,DefenseTechiqueId,false,true,reference_files.mnadefensetechnique,Id,false,documented,MNA_nn.xml,127,DefenseTechiqueId | Consideration Type | Link to the defense technique reference.,
MNA,mna.financialsponsor,FinancialSponsor,"One row per MNA FinancialSponsor, identified by DealId and FinancialSponsorId and DealSide.",DealId;FinancialSponsorId;DealSide,mna.deal,ActivityTypeId,Financial Sponsor Activity Type,"Link to the sponsor activity type (Entry, Exit, Portfolio)",Int,integer,,,/MNA/Deals/Deal/FinancialSponsors/FinancialSponsor/ActivityTypeId,MNADealFinancialSponsors,ActivityTypeId,false,true,reference_files.sponsoractivitytype,Id,false,documented,MNA_nn.xml,133,"ActivityTypeId | Financial Sponsor Activity Type | Link to the sponsor activity type (Entry, Exit, Portfolio)",
MNA,mna.financialsponsor,FinancialSponsor,"One row per MNA FinancialSponsor, identified by DealId and FinancialSponsorId and DealSide.",DealId;FinancialSponsorId;DealSide,mna.deal,DealSide,Financial Sponsor Deal Side,Indicates whether the sponsor was acting on the Acquiror or on the Target side. Value is either A or T.,String(1),string,1,,/MNA/Deals/Deal/FinancialSponsors/FinancialSponsor/DealSide,MNADealFinancialSponsors,DealSide,true,false,,,false,documented,MNA_nn.xml,134,DealSide | Financial Sponsor Deal Side | Indicates whether the sponsor was acting on the Acquiror or on the Target side. Value is either A or T.,
MNA,mna.financialsponsor,FinancialSponsor,"One row per MNA FinancialSponsor, identified by DealId and FinancialSponsorId and DealSide.",DealId;FinancialSponsorId;DealSide,mna.deal,FinancialSponsorId,Financial Sponsor,Link to company reference of a Financial Sponsor involved in the transaction.,Int,integer,,,/MNA/Deals/Deal/FinancialSponsors/FinancialSponsor/FinancialSponsorId,MNADealFinancialSponsors,FinancialSponsorId,true,true,company.company,Id,false,documented,MNA_nn.xml,135,FinancialSponsorId | Financial Sponsor | Link to company reference of a Financial Sponsor involved in the transaction.,
MNA,mna.financialsponsor,FinancialSponsor,"One row per MNA FinancialSponsor, identified by DealId and FinancialSponsorId and DealSide.",DealId;FinancialSponsorId;DealSide,mna.deal,IsAddOn,Financial Sponsor Add-on (Y/N),Indicates if the acquisition is being made by a portfolio company of a financial sponsor,Bool,boolean,,,/MNA/Deals/Deal/FinancialSponsors/FinancialSponsor/IsAddOn,MNADealFinancialSponsors,IsAddOn,false,false,,,false,documented,MNA_nn.xml,136,IsAddOn | Financial Sponsor Add-on (Y/N) | Indicates if the acquisition is being made by a portfolio company of a financial sponsor,
MNA,mna.financialsponsor,FinancialSponsor,"One row per MNA FinancialSponsor, identified by DealId and FinancialSponsorId and DealSide.",DealId;FinancialSponsorId;DealSide,mna.deal,SortNumber,SortNumber,Used to determine the presentation order where there are multiple values. The item with sequence number 0 is generally the most significant or primary value.,Int,integer,,,/MNA/Deals/Deal/FinancialSponsors/FinancialSponsor/SortNumber,MNADealFinancialSponsors,SortNumber,false,false,,,false,documented,MNA_nn.xml,137,SortNumber | SortNumber | Used to determine the presentation order where there are multiple values. The item with sequence number 0 is generally the most significant or primary value.,
MNA,mna.lbomnadeal,LBOMNADeal,"One row per MNA LBOMNADeal, identified by DealId and LBOMNADealId.",DealId;LBOMNADealId,mna.deal,LBOMNADealId,LBO MNA Deal #,Link to original LBO of portfolio company in the case of sponsor backed deals.,Int,integer,,,/MNA/Deals/Deal/LBOMNADeals/LBOMNADeal/LBOMNADealId,MNADealLBOMNADeals,LBOMNADealId,true,true,mna.deal,DealId,false,documented,MNA_nn.xml,143,LBOMNADealId | LBO MNA Deal # | Link to original LBO of portfolio company in the case of sponsor backed deals.,
MNA,mna.siccode,SICCode,"One row per MNA SICCode, identified by DealId and CompanyId and CompanyRoleId and Code.",DealId;CompanyId;CompanyRoleId;Code,mna.company,Code,Pre-deal SIC Code,A SIC code that applies to the company at the time of the deal.,String(4),string,4,,/MNA/Deals/Deal/Companies/Company/PreDeal/SICCodes/SICCode/Code,MNADealCompaniesPreDealSICCodes,Code,true,true,reference_files.companysiccode,Code,false,documented,MNA_nn.xml,150,Code | Pre-deal SIC Code | A SIC code that applies to the company at the time of the deal.,
MNA,mna.siccode,SICCode,"One row per MNA SICCode, identified by DealId and CompanyId and CompanyRoleId and Code.",DealId;CompanyId;CompanyRoleId;Code,mna.company,SortNumber,Sort number,Presentation ordering.,Int,integer,,,/MNA/Deals/Deal/Companies/Company/PreDeal/SICCodes/SICCode/SortNumber,MNADealCompaniesPreDealSICCodes,SortNumber,false,false,,,false,documented,MNA_nn.xml,151,SortNumber | Sort number | Presentation ordering.,
REFERENCE_FILES,reference_files.bearertype,BearerType,"One row per REFERENCE_FILES BearerType, identified by Id.",Id,,Code,Bearer Registered Code,Short code to identify whether bonds are Bearer or Registered.,String(2),string,2,,,BearerType,Code,false,false,,,false,documented,REFERENCE_FILES,8,Code | Bearer Registered Code | Short code to identify whether bonds are Bearer or Registered.,
REFERENCE_FILES,reference_files.bearertype,BearerType,"One row per REFERENCE_FILES BearerType, identified by Id.",Id,,Id,Bearer Registered Id,Identifier value used as a link to the current record in all other records.,Int,integer,,,,BearerType,Id,true,false,,,false,documented,REFERENCE_FILES,9,Id | Bearer Registered Id | Identifier value used as a link to the current record in all other records.,
REFERENCE_FILES,reference_files.bearertype,BearerType,"One row per REFERENCE_FILES BearerType, identified by Id.",Id,,Name,Bearer Registered Description,Brief description of the value.,String(15),string,15,,,BearerType,Name,false,false,,,false,documented,REFERENCE_FILES,10,Name | Bearer Registered Description | Brief description of the value.,
REFERENCE_FILES,reference_files.companyindustrysector,CompanyIndustrySector,"One row per REFERENCE_FILES CompanyIndustrySector, identified by Id.",Id,,Code,Industry Sector Code,Short code to identify an IndustrySector.,String(3),string,3,,,CompanyIndustrySector,Code,false,false,,,false,documented,REFERENCE_FILES,17,Code | Industry Sector Code | Short code to identify an IndustrySector.,
REFERENCE_FILES,reference_files.companyindustrysector,CompanyIndustrySector,"One row per REFERENCE_FILES CompanyIndustrySector, identified by Id.",Id,,Id,Industry Sector Id,Identifier value used as a link to the current record in all other records.,Int,integer,,,,CompanyIndustrySector,Id,true,false,,,false,documented,REFERENCE_FILES,18,Id | Industry Sector Id | Identifier value used as a link to the current record in all other records.,
